id,duration,start_date,src,start_terminal,end_date,end_station,end_terminal,bike,subscriber,zip
885152,617,8/11/2015 16:53,Post at Kearny,47,8/11/2015 17:03,San Francisco Caltrain 2 (330 Townsend),69,353,Subscriber,95112
885144,224,8/11/2015 16:52,Embarcadero at Vallejo,48,8/11/2015 16:56,Steuart at Market,74,96,Subscriber,94708
885082,331,8/11/2015 16:34,Spear at Folsom,49,8/11/2015 16:40,Beale at Market,56,618,Subscriber,94103
885080,898,8/11/2015 16:34,Townsend at 7th,65,8/11/2015 16:49,Harry Bridges Plaza (Ferry Building),50,29,Subscriber,94590
884827,10260,8/11/2015 13:14,Temporary Transbay Terminal (Howard at Beale),55,8/11/2015 16:05,Commercial at Montgomery,45,377,Customer,nil
884685,561,8/11/2015 11:04,Market at 4th,76,8/11/2015 11:13,San Francisco Caltrain 2 (330 Townsend),69,320,Subscriber,94105
884621,541,8/11/2015 10:07,Townsend at 7th,65,8/11/2015 10:16,2nd at Townsend,61,279,Subscriber,94107
884591,234,8/11/2015 9:50,Mountain View Caltrain Station,28,8/11/2015 9:53,Mountain View City Hall,27,28,Subscriber,94107
884270,622,8/11/2015 8:30,San Francisco Caltrain 2 (330 Townsend),69,8/11/2015 8:40,Harry Bridges Plaza (Ferry Building),50,450,Subscriber,94303
884157,661,8/11/2015 8:03,Townsend at 7th,65,8/11/2015 8:14,Howard at 2nd,63,401,Subscriber,94116
884143,717,8/11/2015 7:57,Powell at Post (Union Square),71,8/11/2015 8:09,Embarcadero at Sansome,60,541,Subscriber,94109
884072,708,8/11/2015 7:20,Temporary Transbay Terminal (Howard at Beale),55,8/11/2015 7:32,San Francisco City Hall,58,236,Subscriber,94530
884065,437,8/11/2015 7:17,Harry Bridges Plaza (Ferry Building),50,8/11/2015 7:24,Howard at 2nd,63,524,Subscriber,94954
884014,404,8/11/2015 6:46,San Francisco Caltrain (Townsend at 4th),70,8/11/2015 6:53,Embarcadero at Bryant,54,366,Subscriber,95008
883907,661,8/10/2015 20:20,Howard at 2nd,63,8/10/2015 20:31,Townsend at 7th,65,454,Subscriber,94116
883814,697,8/10/2015 19:12,Market at 10th,67,8/10/2015 19:24,San Francisco Caltrain 2 (330 Townsend),69,400,Subscriber,94402
883753,893,8/10/2015 18:41,Market at 10th,67,8/10/2015 18:56,San Francisco Caltrain (Townsend at 4th),70,589,Customer,94306
883589,1364,8/10/2015 17:52,San Francisco Caltrain (Townsend at 4th),70,8/10/2015 18:15,Embarcadero at Sansome,60,322,Subscriber,94111
883224,213,8/10/2015 16:14,Townsend at 7th,65,8/10/2015 16:18,San Francisco Caltrain 2 (330 Townsend),69,376,Subscriber,94107
883122,779,8/10/2015 15:03,Beale at Market,56,8/10/2015 15:16,San Francisco Caltrain (Townsend at 4th),70,33,Subscriber,95051
883019,370,8/10/2015 12:28,Howard at 2nd,63,8/10/2015 12:34,Spear at Folsom,49,611,Subscriber,94103
882736,961,8/10/2015 9:10,San Francisco Caltrain (Townsend at 4th),70,8/10/2015 9:26,Market at 10th,67,493,Subscriber,94065
882626,265,8/10/2015 8:49,Beale at Market,56,8/10/2015 8:54,Broadway St at Battery St,82,415,Subscriber,94114
882520,178,8/10/2015 8:17,Temporary Transbay Terminal (Howard at Beale),55,8/10/2015 8:20,Mechanics Plaza (Market at Battery),75,623,Subscriber,94618
882487,591,8/10/2015 8:07,South Van Ness at Market,66,8/10/2015 8:17,Market at Sansome,77,492,Subscriber,94117
882465,350,8/10/2015 8:04,Howard at 2nd,63,8/10/2015 8:10,5th at Howard,57,478,Subscriber,94610
882225,375,8/9/2015 23:19,Yerba Buena Center of the Arts (3rd @ Howard),68,8/9/2015 23:25,San Francisco Caltrain (Townsend at 4th),70,410,Customer,90007
882134,810,8/9/2015 18:19,Embarcadero at Sansome,60,8/9/2015 18:33,Grant Avenue at Columbus Avenue,73,400,Customer,89316
881976,1725,8/9/2015 13:32,California Ave Caltrain Station,36,8/9/2015 14:00,Cowper at University,37,713,Subscriber,94103
881969,415,8/9/2015 13:26,Market at Sansome,77,8/9/2015 13:33,Steuart at Market,74,405,Customer,nil
881844,660,8/9/2015 9:38,Yerba Buena Center of the Arts (3rd @ Howard),68,8/9/2015 9:49,5th at Howard,57,423,Subscriber,94105
881767,523,8/9/2015 1:27,Golden Gate at Polk,59,8/9/2015 1:36,Powell at Post (Union Square),71,374,Subscriber,95054
881763,480,8/8/2015 23:15,Embarcadero at Sansome,60,8/8/2015 23:23,Market at Sansome,77,284,Subscriber,94132
881666,294,8/8/2015 18:14,San Pedro Square,6,8/8/2015 18:19,Ryland Park,84,206,Subscriber,95112
881614,286,8/8/2015 17:12,Market at 4th,76,8/8/2015 17:17,Civic Center BART (7th at Market),72,473,Subscriber,94108
881573,593,8/8/2015 16:11,Harry Bridges Plaza (Ferry Building),50,8/8/2015 16:20,Market at 4th,76,191,Customer,nil
881557,966,8/8/2015 15:50,MLK Library,11,8/8/2015 16:06,MLK Library,11,304,Customer,95112
881458,1588,8/8/2015 13:29,Davis at Jackson,42,8/8/2015 13:56,Embarcadero at Sansome,60,436,Customer,19122
881354,278,8/8/2015 11:25,Ryland Park,84,8/8/2015 11:30,San Pedro Square,6,245,Customer,95112
881112,58312,8/7/2015 19:21,San Francisco Caltrain 2 (330 Townsend),69,8/8/2015 11:33,Yerba Buena Center of the Arts (3rd @ Howard),68,412,Subscriber,60614
880963,659,8/7/2015 18:03,Yerba Buena Center of the Arts (3rd @ Howard),68,8/7/2015 18:14,Market at 10th,67,404,Subscriber,94103
880748,12789,8/7/2015 17:00,Embarcadero at Vallejo,48,8/7/2015 20:33,Embarcadero at Vallejo,48,350,Customer,94301
880617,296,8/7/2015 16:10,Mountain View City Hall,27,8/7/2015 16:15,Mountain View Caltrain Station,28,151,Subscriber,94040
880597,747,8/7/2015 16:01,Steuart at Market,74,8/7/2015 16:14,Powell at Post (Union Square),71,373,Customer,20147
880470,40035,8/7/2015 14:21,Castro Street and El Camino Real,32,8/8/2015 1:29,Castro Street and El Camino Real,32,177,Customer,nil
880406,267,8/7/2015 13:04,Market at 4th,76,8/7/2015 13:09,Beale at Market,56,535,Subscriber,94122
880322,205,8/7/2015 12:10,Clay at Battery,41,8/7/2015 12:13,Market at Sansome,77,535,Subscriber,94305
880296,283,8/7/2015 11:55,San Francisco Caltrain 2 (330 Townsend),69,8/7/2015 12:00,Townsend at 7th,65,450,Subscriber,94107
880216,477,8/7/2015 10:47,Market at 4th,76,8/7/2015 10:55,San Francisco Caltrain 2 (330 Townsend),69,343,Subscriber,94541
880214,240,8/7/2015 10:45,San Francisco Caltrain 2 (330 Townsend),69,8/7/2015 10:49,Townsend at 7th,65,338,Subscriber,94107
880188,13215,8/7/2015 10:25,San Francisco Caltrain (Townsend at 4th),70,8/7/2015 14:05,2nd at Townsend,61,33,Customer,nil
879903,355,8/7/2015 8:36,Spear at Folsom,49,8/7/2015 8:42,Embarcadero at Vallejo,48,606,Subscriber,94608
879888,645,8/7/2015 8:31,San Francisco Caltrain 2 (330 Townsend),69,8/7/2015 8:42,Harry Bridges Plaza (Ferry Building),50,463,Subscriber,94303
879825,440,8/7/2015 8:09,2nd at Folsom,62,8/7/2015 8:16,San Francisco Caltrain (Townsend at 4th),70,620,Subscriber,94105
879727,260,8/7/2015 7:33,5th at Howard,57,8/7/2015 7:37,San Francisco Caltrain 2 (330 Townsend),69,285,Subscriber,94103
879339,556,8/6/2015 18:16,Market at Sansome,77,8/6/2015 18:25,Embarcadero at Sansome,60,458,Subscriber,94111
879147,524,8/6/2015 17:11,2nd at South Park,64,8/6/2015 17:20,San Francisco Caltrain 2 (330 Townsend),69,384,Subscriber,94301
879054,6811,8/6/2015 16:52,Embarcadero at Sansome,60,8/6/2015 18:46,Market at 4th,76,590,Customer,69310
879027,229,8/6/2015 16:47,Mountain View City Hall,27,8/6/2015 16:51,Mountain View Caltrain Station,28,147,Subscriber,94114
878907,774,8/6/2015 15:53,San Francisco Caltrain 2 (330 Townsend),69,8/6/2015 16:06,Commercial at Montgomery,45,389,Subscriber,94107
878443,327,8/6/2015 9:29,5th at Howard,57,8/6/2015 9:35,Post at Kearny,47,278,Subscriber,94107
878420,828,8/6/2015 9:24,San Francisco Caltrain 2 (330 Townsend),69,8/6/2015 9:38,Embarcadero at Folsom,51,288,Subscriber,94062
878373,457,8/6/2015 9:13,San Francisco Caltrain (Townsend at 4th),70,8/6/2015 9:21,5th at Howard,57,518,Subscriber,94086
878253,545,8/6/2015 8:47,5th at Howard,57,8/6/2015 8:56,Temporary Transbay Terminal (Howard at Beale),55,371,Customer,16803
878196,415,8/6/2015 8:27,Grant Avenue at Columbus Avenue,73,8/6/2015 8:34,Beale at Market,56,408,Subscriber,94133
877854,250,8/5/2015 23:05,5th at Howard,57,8/5/2015 23:10,Civic Center BART (7th at Market),72,434,Subscriber,94107
877712,482,8/5/2015 19:35,Market at Sansome,77,8/5/2015 19:43,Embarcadero at Sansome,60,462,Subscriber,94111
877680,185,8/5/2015 19:15,Townsend at 7th,65,8/5/2015 19:19,San Francisco Caltrain 2 (330 Townsend),69,288,Subscriber,94401
877674,243,8/5/2015 19:10,Paseo de San Antonio,7,8/5/2015 19:14,SJSU - San Salvador at 9th,16,658,Subscriber,95112
877564,1353,8/5/2015 18:20,Broadway St at Battery St,82,8/5/2015 18:42,5th at Howard,57,321,Subscriber,94107
877530,851,8/5/2015 18:08,San Francisco Caltrain 2 (330 Townsend),69,8/5/2015 18:22,Market at 10th,67,434,Subscriber,94103
877504,795,8/5/2015 18:02,Mechanics Plaza (Market at Battery),75,8/5/2015 18:15,Market at 10th,67,608,Subscriber,94102
877474,189,8/5/2015 17:53,Townsend at 7th,65,8/5/2015 17:56,San Francisco Caltrain 2 (330 Townsend),69,425,Subscriber,94404
877245,590,8/5/2015 17:03,Commercial at Montgomery,45,8/5/2015 17:13,Yerba Buena Center of the Arts (3rd @ Howard),68,423,Customer,76107
876974,940,8/5/2015 14:08,Townsend at 7th,65,8/5/2015 14:24,Post at Kearny,47,386,Subscriber,94107
876883,215,8/5/2015 12:24,Townsend at 7th,65,8/5/2015 12:27,San Francisco Caltrain 2 (330 Townsend),69,347,Subscriber,94707
876783,447,8/5/2015 11:08,Golden Gate at Polk,59,8/5/2015 11:15,South Van Ness at Market,66,418,Subscriber,94114
876462,398,8/5/2015 8:45,San Francisco Caltrain (Townsend at 4th),70,8/5/2015 8:52,Yerba Buena Center of the Arts (3rd @ Howard),68,335,Subscriber,94041
876451,366,8/5/2015 8:42,Beale at Market,56,8/5/2015 8:48,Broadway St at Battery St,82,564,Subscriber,94111
876434,745,8/5/2015 8:34,2nd at Townsend,61,8/5/2015 8:47,Embarcadero at Vallejo,48,454,Subscriber,94107
876408,716,8/5/2015 8:27,San Francisco Caltrain 2 (330 Townsend),69,8/5/2015 8:39,Harry Bridges Plaza (Ferry Building),50,355,Subscriber,94403
876382,457,8/5/2015 8:24,Embarcadero at Bryant,54,8/5/2015 8:31,Embarcadero at Vallejo,48,505,Subscriber,94105
876329,661,8/5/2015 8:07,Temporary Transbay Terminal (Howard at Beale),55,8/5/2015 8:18,Townsend at 7th,65,386,Subscriber,94602
876269,221,8/5/2015 7:53,San Francisco Caltrain 2 (330 Townsend),69,8/5/2015 7:56,Townsend at 7th,65,329,Subscriber,94107
875961,2904,8/4/2015 20:08,San Francisco Caltrain (Townsend at 4th),70,8/4/2015 20:57,San Francisco Caltrain (Townsend at 4th),70,582,Customer,nil
875861,1400,8/4/2015 18:59,Park at Olive,38,8/4/2015 19:23,Park at Olive,38,27,Customer,94306
875775,1275,8/4/2015 18:23,Market at Sansome,77,8/4/2015 18:45,Market at 10th,67,377,Subscriber,94115
875736,827,8/4/2015 18:08,Harry Bridges Plaza (Ferry Building),50,8/4/2015 18:22,Powell Street BART,39,572,Customer,nil
875529,546,8/4/2015 17:11,Howard at 2nd,63,8/4/2015 17:20,San Francisco Caltrain 2 (330 Townsend),69,354,Subscriber,94403
875372,259,8/4/2015 16:32,Santa Clara at Almaden,4,8/4/2015 16:37,San Jose Diridon Caltrain Station,2,691,Subscriber,94103
874882,220,8/4/2015 9:53,Mountain View Caltrain Station,28,8/4/2015 9:57,Mountain View City Hall,27,296,Subscriber,94109
874809,709,8/4/2015 9:23,Golden Gate at Polk,59,8/4/2015 9:35,San Francisco Caltrain 2 (330 Townsend),69,415,Subscriber,94107
874734,201,8/4/2015 9:07,Mountain View Caltrain Station,28,8/4/2015 9:10,Mountain View City Hall,27,70,Subscriber,94107
874534,398,8/4/2015 8:25,Embarcadero at Bryant,54,8/4/2015 8:32,Embarcadero at Vallejo,48,432,Subscriber,94105
874110,731,8/3/2015 19:58,2nd at Townsend,61,8/3/2015 20:10,Powell at Post (Union Square),71,448,Subscriber,94109
873526,236,8/3/2015 16:34,Santa Clara at Almaden,4,8/3/2015 16:38,San Jose Diridon Caltrain Station,2,231,Subscriber,94103
873468,733,8/3/2015 16:14,Market at Sansome,77,8/3/2015 16:27,San Francisco Caltrain (Townsend at 4th),70,368,Subscriber,94087
873408,1083,8/3/2015 15:38,Clay at Battery,41,8/3/2015 15:56,San Francisco Caltrain 2 (330 Townsend),69,443,Subscriber,94025
873310,904,8/3/2015 13:14,Broadway St at Battery St,82,8/3/2015 13:29,Broadway St at Battery St,82,384,Subscriber,94107
873180,566,8/3/2015 11:07,Post at Kearny,47,8/3/2015 11:16,Market at 10th,67,620,Subscriber,94110
873046,407,8/3/2015 9:36,Steuart at Market,74,8/3/2015 9:43,2nd at Townsend,61,453,Subscriber,94591
873040,1340,8/3/2015 9:33,Washington at Kearny,46,8/3/2015 9:56,San Francisco Caltrain (Townsend at 4th),70,332,Customer,14305
873032,359,8/3/2015 9:31,Grant Avenue at Columbus Avenue,73,8/3/2015 9:37,Steuart at Market,74,327,Subscriber,94133
872869,338,8/3/2015 8:50,San Francisco Caltrain 2 (330 Townsend),69,8/3/2015 8:55,5th at Howard,57,471,Subscriber,94024
872553,394,8/3/2015 7:06,Temporary Transbay Terminal (Howard at Beale),55,8/3/2015 7:12,Commercial at Montgomery,45,534,Subscriber,94611
872430,662,8/2/2015 19:52,2nd at South Park,64,8/2/2015 20:03,Yerba Buena Center of the Arts (3rd @ Howard),68,530,Subscriber,94105
872275,355,8/2/2015 14:53,Market at 4th,76,8/2/2015 14:59,Market at 10th,67,591,Subscriber,94102
872251,389,8/2/2015 14:05,South Van Ness at Market,66,8/2/2015 14:12,Powell Street BART,39,335,Subscriber,94117
872124,413,8/2/2015 10:10,Embarcadero at Sansome,60,8/2/2015 10:16,Harry Bridges Plaza (Ferry Building),50,353,Subscriber,94111
871877,3914,8/1/2015 17:09,Embarcadero at Vallejo,48,8/1/2015 18:15,Embarcadero at Bryant,54,563,Customer,46112
871812,630,8/1/2015 15:35,Yerba Buena Center of the Arts (3rd @ Howard),68,8/1/2015 15:46,Steuart at Market,74,465,Customer,91750
871585,613,8/1/2015 10:22,Embarcadero at Folsom,51,8/1/2015 10:32,2nd at Townsend,61,275,Subscriber,94107
871254,571,7/31/2015 17:55,2nd at Townsend,61,7/31/2015 18:04,Beale at Market,56,398,Subscriber,94086
870837,19876,7/31/2015 15:31,Embarcadero at Sansome,60,7/31/2015 21:02,Temporary Transbay Terminal (Howard at Beale),55,628,Customer,nil
870756,140,7/31/2015 14:04,Embarcadero at Folsom,51,7/31/2015 14:06,Embarcadero at Bryant,54,629,Subscriber,94115
870686,712,7/31/2015 12:56,Civic Center BART (7th at Market),72,7/31/2015 13:08,Powell Street BART,39,268,Customer,52
870520,473,7/31/2015 10:03,Harry Bridges Plaza (Ferry Building),50,7/31/2015 10:11,Embarcadero at Sansome,60,56,Subscriber,94577
870420,817,7/31/2015 9:23,San Francisco Caltrain 2 (330 Townsend),69,7/31/2015 9:36,Broadway St at Battery St,82,398,Subscriber,94022
870346,784,7/31/2015 9:07,San Francisco Caltrain 2 (330 Townsend),69,7/31/2015 9:20,Market at Sansome,77,541,Subscriber,94002
870281,647,7/31/2015 8:43,2nd at South Park,64,7/31/2015 8:53,Post at Kearny,47,573,Subscriber,94107
869852,616,7/30/2015 20:02,San Francisco Caltrain 2 (330 Townsend),69,7/30/2015 20:12,Harry Bridges Plaza (Ferry Building),50,636,Subscriber,94945
869714,743,7/30/2015 18:30,2nd at South Park,64,7/30/2015 18:42,Spear at Folsom,49,502,Subscriber,94107
869685,492,7/30/2015 18:23,Powell Street BART,39,7/30/2015 18:31,South Van Ness at Market,66,631,Subscriber,94117
869665,783,7/30/2015 18:18,Beale at Market,56,7/30/2015 18:31,San Francisco Caltrain 2 (330 Townsend),69,268,Subscriber,94041
869617,447,7/30/2015 18:07,Temporary Transbay Terminal (Howard at Beale),55,7/30/2015 18:14,5th at Howard,57,379,Subscriber,94115
869394,1046,7/30/2015 17:08,Embarcadero at Sansome,60,7/30/2015 17:25,Beale at Market,56,268,Customer,54000
869288,199,7/30/2015 16:37,Post at Kearny,47,7/30/2015 16:40,Powell at Post (Union Square),71,417,Subscriber,94901
869204,818,7/30/2015 16:06,San Francisco Caltrain 2 (330 Townsend),69,7/30/2015 16:20,Powell Street BART,39,503,Subscriber,94107
868880,615,7/30/2015 10:44,San Francisco Caltrain (Townsend at 4th),70,7/30/2015 10:54,Embarcadero at Folsom,51,631,Subscriber,94010
868737,443,7/30/2015 9:23,Steuart at Market,74,7/30/2015 9:31,2nd at Townsend,61,446,Subscriber,94609
868584,571,7/30/2015 8:44,2nd at South Park,64,7/30/2015 8:54,San Francisco Caltrain (Townsend at 4th),70,632,Subscriber,94107
868317,565,7/30/2015 7:35,MLK Library,11,7/30/2015 7:45,San Jose Diridon Caltrain Station,2,216,Subscriber,95113
868227,218,7/30/2015 6:48,Embarcadero at Bryant,54,7/30/2015 6:52,2nd at Townsend,61,562,Subscriber,94103
868176,163,7/29/2015 23:18,5th at Howard,57,7/29/2015 23:20,Powell Street BART,39,401,Subscriber,94110
868094,414,7/29/2015 20:01,Powell at Post (Union Square),71,7/29/2015 20:08,Beale at Market,56,282,Subscriber,94109
868065,673,7/29/2015 19:35,Steuart at Market,74,7/29/2015 19:46,5th at Howard,57,401,Subscriber,94107
867926,494,7/29/2015 18:27,Spear at Folsom,49,7/29/2015 18:35,Embarcadero at Sansome,60,417,Subscriber,94105
867916,491,7/29/2015 18:23,San Jose Diridon Caltrain Station,2,7/29/2015 18:31,Paseo de San Antonio,7,99,Subscriber,95113
867895,265,7/29/2015 18:14,Steuart at Market,74,7/29/2015 18:18,Embarcadero at Bryant,54,448,Subscriber,94010
867829,304,7/29/2015 17:55,2nd at Folsom,62,7/29/2015 18:00,Temporary Transbay Terminal (Howard at Beale),55,260,Subscriber,94710
867828,812,7/29/2015 17:55,Embarcadero at Folsom,51,7/29/2015 18:08,Davis at Jackson,42,189,Subscriber,94115
867714,615,7/29/2015 17:19,2nd at South Park,64,7/29/2015 17:29,San Francisco Caltrain (Townsend at 4th),70,439,Subscriber,94403
867644,564,7/29/2015 17:08,Commercial at Montgomery,45,7/29/2015 17:17,San Francisco Caltrain 2 (330 Townsend),69,318,Subscriber,94087
867564,824,7/29/2015 16:51,Townsend at 7th,65,7/29/2015 17:04,Embarcadero at Folsom,51,395,Subscriber,94501
867534,1412,7/29/2015 16:42,Embarcadero at Bryant,54,7/29/2015 17:06,Mechanics Plaza (Market at Battery),75,357,Customer,1
867288,543,7/29/2015 14:05,San Francisco City Hall,58,7/29/2015 14:15,Powell Street BART,39,456,Customer,11352
866621,691,7/29/2015 8:05,San Francisco Caltrain (Townsend at 4th),70,7/29/2015 8:17,Embarcadero at Folsom,51,137,Subscriber,95131
866591,380,7/29/2015 7:59,2nd at Folsom,62,7/29/2015 8:05,San Francisco Caltrain (Townsend at 4th),70,607,Subscriber,94105
866566,633,7/29/2015 7:53,San Francisco Caltrain 2 (330 Townsend),69,7/29/2015 8:03,Steuart at Market,74,100,Subscriber,94005
866555,382,7/29/2015 7:51,Market at 4th,76,7/29/2015 7:57,San Francisco Caltrain (Townsend at 4th),70,291,Subscriber,94105
866372,244,7/29/2015 5:58,Steuart at Market,74,7/29/2015 6:02,Broadway St at Battery St,82,277,Subscriber,94610
866344,309,7/28/2015 23:23,Embarcadero at Sansome,60,7/28/2015 23:29,Harry Bridges Plaza (Ferry Building),50,455,Subscriber,94124
866151,191,7/28/2015 19:20,Townsend at 7th,65,7/28/2015 19:23,2nd at South Park,64,372,Subscriber,94107
866116,663,7/28/2015 18:59,Steuart at Market,74,7/28/2015 19:10,Civic Center BART (7th at Market),72,270,Subscriber,94103
866019,745,7/28/2015 18:25,SJSU 4th at San Carlos,12,7/28/2015 18:37,San Jose Diridon Caltrain Station,2,47,Subscriber,95110
865846,1141,7/28/2015 17:41,San Francisco Caltrain (Townsend at 4th),70,7/28/2015 18:00,Steuart at Market,74,636,Subscriber,94044
865384,871,7/28/2015 14:16,Clay at Battery,41,7/28/2015 14:30,San Francisco Caltrain 2 (330 Townsend),69,443,Subscriber,94401
864706,844,7/28/2015 8:04,San Francisco Caltrain 2 (330 Townsend),69,7/28/2015 8:18,Market at 10th,67,313,Subscriber,94401
864645,677,7/28/2015 7:48,San Francisco Caltrain 2 (330 Townsend),69,7/28/2015 7:59,Harry Bridges Plaza (Ferry Building),50,512,Subscriber,94002
864621,305,7/28/2015 7:39,Mountain View Caltrain Station,28,7/28/2015 7:44,Mountain View City Hall,27,164,Subscriber,95110
864616,629,7/28/2015 7:36,MLK Library,11,7/28/2015 7:46,San Jose Diridon Caltrain Station,2,25,Subscriber,95113
864524,452,7/28/2015 6:54,Temporary Transbay Terminal (Howard at Beale),55,7/28/2015 7:02,Market at 4th,76,286,Subscriber,94501
864491,660,7/28/2015 6:18,San Francisco Caltrain 2 (330 Townsend),69,7/28/2015 6:29,Embarcadero at Folsom,51,368,Subscriber,94107
864364,600,7/27/2015 19:46,San Francisco Caltrain 2 (330 Townsend),69,7/27/2015 19:56,Powell Street BART,39,360,Subscriber,94107
864145,612,7/27/2015 18:08,Spear at Folsom,49,7/27/2015 18:18,San Francisco Caltrain (Townsend at 4th),70,537,Subscriber,94158
864132,897,7/27/2015 18:06,Spear at Folsom,49,7/27/2015 18:21,Townsend at 7th,65,214,Subscriber,94102
864036,341,7/27/2015 17:38,Howard at 2nd,63,7/27/2015 17:44,Steuart at Market,74,421,Subscriber,94590
864027,422,7/27/2015 17:37,2nd at Townsend,61,7/27/2015 17:44,Temporary Transbay Terminal (Howard at Beale),55,632,Subscriber,94705
